86,12,Langkir,5,-,0,Menga,5,Kajeng,7,Sri,6,Pon,7,Urukung,5,Anggara,3,Ludra,3,Gigis,9,Pandita,5
87,12,Langkir,5,Luang,1,Pepet,4,Pasah,9,Laba,5,Wage,4,Paniron,8,Budha,7,Brahma,7,Nohan,3,Pati,7
88,12,Langkir,5,-,0,Menga,5,Beteng,4,Jaya,1,Kliwon,8,Was,9,Wraspati,8,Kala,1,Ogan,7,Manusa,3
89,12,Langkir,5,Luang,1,Pepet,4,Kajeng,7,Menala,8,Umanis,5,Maulu,3,Sukra,6,Uma,4,Erengan,1,Pati,7
90,12,Langkir,5,-,0,Menga,5,Pasah,9,Sri,6,Pahing,9,Tungleh,7,Saniscara,9,Sri,6,Urungan,4,Dewa,9
91,13,Medangsia,8,-,0,Menga,5,Beteng,4,Laba,5,Pon,7,Aryang,6,Redite,5,Indra,5,Tulus,6,Suka,10
92,13,Medangsia,8,-,0,Menga,5,Kajeng,7,Jaya,1,Wage,4,Urukung,5,Soma,4,Guru,8,Dadi,8,Dewa,9
93,13,Medangsia,8,Luang,1,Pepet,4,Pasah,9,Menala,8,Kliwon,8,Paniron,8,Anggara,3,Yama,9,Dangu,5,Pati,7
94,13,Medangsia,8,-,0,Menga,5,Beteng,4,Sri,6,Umanis,5,Was,9,Budha,7,Ludra,3,Jangur,8,Suka,10
95,13,Medangsia,8,Luang,1,Pepet,4,Kajeng,7,Laba,5,Pahing,9,Maulu,3,Wraspati,8,Brahma,7,Gigis,9,Raja,8
96,13,Medangsia,8,Luang,1,Pepet,4,Pasah,9,Jaya,1,Pon,7,Tungleh,7,Sukra,6,Kala,1,Nohan,3,Duka,4
97,13,Medangsia,8,Luang,1,Pepet,4,Beteng,4,Menala,8,Wage,4,Aryang,6,Saniscara,9,Uma,4,Ogan,7,Duka,4
98,14,Pujut,9,Luang,1,Pepet,4,Kajeng,7,Sri,6,Kliwon,8,Urukung,5,Redite,5,Sri,6,Erengan,1,Duka,4
99,14,Pujut,9,Luang,1,Pepet,4,Pasah,9,Laba,5,Umanis,5,Paniron,8,Soma,4,Indra,5,Urungan,4,Raksasa,1
100,14,Pujut,9,-,0,Menga,5,Beteng,4,Jaya,1,Pahing,9,Was,9,Anggara,3,Guru,8,Tulus,6,Suka,10
101,14,Pujut,9,-,0,Menga,5,Kajeng,7,Menala,8,Pon,7,Maulu,3,Budha,7,Yama,9,Dadi,8,Sri,6
102,14,Pujut,9,-,0,Menga,5,Pasah,9,Sri,6,Wage,4,Tungleh,7,Wraspati,8,Ludra,3,Dangu,5,Suka,10
103,14,Pujut,9,-,0,Menga,5,Beteng,4,Laba,5,Kliwon,8,Aryang,6,Sukra,6,Brahma,7,Jangur,8,Sri,6
